8b076d5c68f083505e02495f55e0cb6761302b0f,07/26/2013,09:00:00,07,2013,360,0.9,5.65,2.00,0.00,1.00,8.65,Credit Card,35.3982,1
8b076d680eb16b4845a06c810a1ff4e29925a254,05/14/2013,03:15:00,05,2013,960,8.9,20.05,0.00,0.00,4.00,24.05,Cash,0,0
8b076e2aac6b4b7400198e27f03e0fe8c2ff58d0,08/13/2013,11:45:00,08,2013,420,0.1,7.85,0.00,0.00,0.00,7.85,Cash,0,0
8b076e58a7e44e3298a89fa394e44cbc5cd4f455,12/18/2013,08:45:00,12,2013,660,1.7,8.05,0.00,0.00,1.00,9.05,Cash,0,0
8b076f1494bda5c2ef28ae29e0f2e532454d8f65,12/09/2013,01:15:00,12,2013,300,0.07,5.25,2.00,0.00,1.50,8.75,Credit Card,38.0952,1
8b076f248f82eecfacf272d9cd824c0f358d12c0,11/07/2013,08:15:00,11,2013,1200,1.22,26.05,5.61,0.00,2.00,33.66,Credit Card,21.5355,1
8b076f86991dc00596c3328ccb29c5b05ebe20fa,04/26/2013,11:15:00,04,2013,1440,17.7,35.25,0.00,0.00,2.00,37.25,Credit Card,0,1
8b0770f44a607707f62c08ffddb2f8c661d4323b,09/14/2013,10:15:00,09,2013,420,1.6,6.85,0.00,0.00,0.00,6.85,Cash,0,0
8b077166f2030a39f08782d3a6bb9a8f5ccf7da7,09/25/2013,11:00:00,09,2013,300,0.15,6.45,3.00,0.00,0.00,9.45,Credit Card,46.5116,1
8b0771e1b72f37a9ace4410732ffe6ba293c5d9b,02/18/2013,07:45:00,02,2013,1320,5.3,16.45,0.00,0.00,0.00,16.45,Cash,0,0
8b0775064e2e3e532aaa258b600ec2633a014970,09/05/2013,06:30:00,09,2013,420,1,6.05,0.00,0.00,0.00,6.05,Cash,0,0
8b0775895ed8d2072ea93764ccdff16e4c0a376a,01/15/2013,03:30:00,01,2013,480,0,6.65,0.00,0.00,0.00,6.65,Cash,0,0
8b0776d344e42e04ac76cadc718bff9e5ee7045f,10/03/2013,09:15:00,10,2013,1260,0.1,11.65,0.00,0.00,0.00,11.65,Cash,0,0
8b0779b57f82508301389509f00316832e7c2eee,10/23/2013,07:00:00,10,2013,180,0,4.45,0.00,0.00,1.00,5.45,Cash,0,0
8b077ac9c0e32f0d702f434552821bab89fcfcae,08/08/2013,07:45:00,08,2013,240,0,6.05,0.00,0.00,0.00,6.05,Cash,0,0
8b077b119e9c84a39cc1e436f9111753aae848de,08/11/2013,12:30:00,08,2013,660,5.4,13.65,0.00,0.00,1.00,14.65,Cash,0,0
8b077b926c606c64bc68abcf93a248cd378ed91e,05/05/2013,05:00:00,05,2013,300,0,5.65,0.00,0.00,0.00,5.65,Cash,0,0
8b077bfedf8dbe993fa31b55cd40d76f81724942,03/26/2013,01:00:00,03,2013,780,0,10.85,3.00,0.00,0.50,14.35,Credit Card,27.6497,1
8b077c817750e43b88d80fa5aa70c7dd9c6af8c8,06/08/2013,05:00:00,06,2013,3240,0,37.65,0.00,0.00,3.00,40.65,Credit Card,0,1
8b077ce2857c6a98b585b353440137b782b924e6,05/03/2013,06:45:00,05,2013,1080,4.3,12.45,0.00,0.00,0.00,12.45,Cash,0,0
8b077d905af2a911a2d832ec6322082d8b8e1f92,08/08/2013,05:00:00,08,2013,180,0.6,4.65,0.00,0.00,0.00,4.65,Cash,0,0
8b077f15c8cc52be8586b3d29ef4dc941e82abc0,12/24/2013,11:00:00,12,2013,420,0.06,5.65,2.00,0.00,2.50,10.15,Credit Card,35.3982,1
8b077f639071f6e305b271b6fcb8b3bd62abb91d,01/21/2013,09:00:00,01,2013,480,0.1,7.45,0.00,0.00,0.00,7.45,Cash,0,0
8b077fd20b0fb664813e9b4f476bd5a981ff6fe1,11/22/2013,09:45:00,11,2013,180,0,4.85,1.00,0.00,1.00,6.85,Credit Card,20.6185,1
8b0780a2ea8da5265ec5954f2dd60bf04d8cd499,03/04/2013,05:15:00,03,2013,600,0.1,7.65,2.00,0.00,0.00,9.65,Credit Card,26.1437,1
8b078119df7c0ffb1017f13aa5fea76701b64cdf,03/25/2013,10:30:00,03,2013,600,0.2,10.25,0.00,0.00,1.00,11.25,Cash,0,0
8b0781f3e1a0a4fe43f30f5d56e697fc1afe56d4,05/25/2013,06:00:00,05,2013,420,1.3,6.65,0.00,0.00,1.00,7.65,Cash,0,0
8b0784530ff5bc5be281d9c8ef7d25f5975b7118,07/19/2013,08:00:00,07,2013,480,1.5,6.65,0.00,0.00,2.00,8.65,Cash,0,0
8b0785cef588c068171bd732a86907c0a7cae284,01/24/2013,09:15:00,01,2013,360,0.6,5.65,0.00,0.00,1.00,6.65,Cash,0,0
8b07874dcd1c59398c70f323c517d2f1d54509ae,05/17/2013,12:15:00,05,2013,540,2.4,8.25,0.00,0.00,1.50,9.75,Cash,0,0
8b07881f80d6c86867fc300994e2455f25abe300,07/30/2013,05:45:00,07,2013,840,0,8.65,0.00,0.00,0.00,8.65,Cash,0,0
8b078838850d77cc0ea3ef91b198c09343db011f,05/09/2013,12:15:00,05,2013,660,0.14,7.45,0.00,0.00,0.00,7.45,Cash,0,0
8b0788be5566b360bc9e91c2448fa0054c9b49cc,03/05/2013,10:15:00,03,2013,120,0,3.85,0.00,0.00,0.50,4.35,Cash,0,0
